Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2020-05-07,Barbell Deadlift,Back,60.0,5,,,,""
2020-05-07,Chin Up,Back,0.0,6,,,,""
2020-05-07,Chin Up,Back,0.0,6,,,,""
2020-05-07,Chin Up,Back,0.0,6,,,,""
2020-05-07,Chin Up,Back,0.0,6,,,,""
2020-05-07,Chin Up,Back,0.0,6,,,,""
2020-05-07,Chin Up,Back,0.0,6,,,,""
2020-05-07,Flat Dumbbell Fly,Chest,28.0,12,,,,""
2020-05-07,Flat Dumbbell Fly,Chest,24.0,15,,,,""
2020-05-07,Flat Dumbbell Fly,Chest,24.0,16,,,,""
2020-05-07,Dumbbell Inside Chest press,Chest,24.0,16,,,,""
2020-05-07,Dumbbell Inside Chest press,Chest,28.0,20,,,,""
2020-05-07,Dumbbell Inside Chest press,Chest,32.0,16,,,,""
2020-05-07,Lat Pull Down Narrow Handle,Back,65.0,10,,,,""
2020-05-07,Lat Pull Down Narrow Handle,Back,55.0,11,,,,""
2020-05-07,Lat Pull Down Narrow Handle,Back,50.0,14,,,,""
2020-05-07,Lat Pull Down Narrow Handle,Back,45.0,15,,,,""
2020-05-07,Balance Ball Crunches,Abs,0.0,30,,,,""
2020-05-07,Balance Ball Crunches,Abs,0.0,32,,,,""
2020-05-07,Balance Ball Crunches,Abs,0.0,30,,,,""
2020-05-07,Balance Ball Crunches,Abs,0.0,20,,,,""
2020-05-07,Balance Ball Crunches,Abs,0.0,30,,,,""
2020-05-08,Angled Press Wide Stance,Legs,160.0,20,,,,""
2020-05-08,Angled Press Narrow Stance,Legs,160.0,22,,,,""
2020-05-08,Angled Press Wide Stance,Legs,160.0,22,,,,""
2020-05-08,Angled Press Narrow Stance,Legs,160.0,22,,,,""
2020-05-08,Angled Press Wide Stance,Legs,200.0,20,,,,""
2020-05-08,Angled Press Narrow Stance,Legs,200.0,18,,,,""
2020-05-08,Angled Press Wide Stance,Legs,200.0,15,,,,""
2020-05-08,Angled Press Narrow Stance,Legs,200.0,12,,,,""
2020-05-08,Angled Press Wide Stance,Legs,220.0,16,,,,""
2020-05-08,Angled Press Narrow Stance,Legs,220.0,15,,,,""
2020-05-08,Leg Press Wide Stance,Legs,118.0,25,,,,""
2020-05-08,Lying Leg Curl Machine,Legs,70.0,20,,,,""
2020-05-08,Leg Press Wide Stance,Legs,127.0,20,,,,""
2020-05-08,Lying Leg Curl Machine,Legs,75.0,16,,,,""
2020-05-08,Leg Press Wide Stance,Legs,136.0,15,,,,""
2020-05-08,Lying Leg Curl Machine,Legs,80.0,15,,,,""
2020-05-08,Leg Press Wide Stance,Legs,136.0,17,,,,""
2020-05-08,Lying Leg Curl Machine,Legs,80.0,13,,,,""
2020-05-08,Leg Press Wide Stance,Legs,100.0,30,,,,""
2020-05-08,Lying Leg Curl Machine,Legs,60.0,25,,,,""
2020-05-08,Walking Lunges,Legs,24.0,30,,,,""
2020-05-08,Walking Lunges,Legs,28.0,24,,,,""
2020-05-08,Walking Lunges,Legs,32.0,26,,,,""
2020-05-08,One Leg Dumbbell Romanian Deadlift,Legs,16.0,16,,,,""
2020-05-08,One Leg Dumbbell Romanian Deadlift,Legs,18.0,18,,,,""
2020-05-08,One Leg Dumbbell Romanian Deadlift,Legs,20.0,22,,,,""
2020-05-08,Ab Crunch Machine,Abs,32.0,30,,,,""
2020-05-08,Ab Crunch Machine,Abs,41.0,30,,,,""
2020-05-08,Ab Crunch Machine,Abs,46.0,30,,,,""
2020-05-08,Ab Crunch Machine,Abs,46.0,20,,,,""
2020-05-08,Ab Crunch Machine,Abs,46.0,20,,,,""
2020-05-09,Barbell Curl,Biceps,20.0,20,,,,""
2020-05-09,Dumbbell Overhead Triceps Extension,Triceps,20.0,26,,,,""
2020-05-09,Barbell Curl,Biceps,20.0,15,,,,""
2020-05-09,Dumbbell Overhead Triceps Extension,Triceps,20.0,18,,,,""
2020-05-09,Barbell Curl,Biceps,25.0,15,,,,""
2020-05-09,Dumbbell Overhead Triceps Extension,Triceps,30.0,15,,,,""
2020-05-09,Barbell Curl,Biceps,25.0,12,,,,""
2020-05-09,Dumbbell Overhead Triceps Extension,Triceps,30.0,12,,,,""
2020-05-09,Barbell Curl,Biceps,30.0,10,,,,""
2020-05-09,Dumbbell Overhead Triceps Extension,Triceps,36.0,10,,,,""
2020-05-09,Dumbbell Hammer Curl,Biceps,32.0,14,,,,""
2020-05-09,Dumbbell Skull Crusher,Triceps,32.0,17,,,,""
2020-05-09,Dumbbell Hammer Curl,Biceps,32.0,12,,,,""
2020-05-09,Dumbbell Skull Crusher,Triceps,32.0,15,,,,""
2020-05-09,Dumbbell Hammer Curl,Biceps,36.0,10,,,,""
2020-05-09,Dumbbell Skull Crusher,Triceps,36.0,11,,,,""
2020-05-09,Dumbbell Hammer Curl,Biceps,36.0,12,,,,""
2020-05-09,Dumbbell Skull Crusher,Triceps,36.0,12,,,,""
2020-05-09,Dumbbell Hammer Curl,Biceps,40.0,10,,,,""
2020-05-09,Dumbbell Skull Crusher,Triceps,40.0,8,,,,""
2020-05-09,Dumbbell Rear Side Lateral,Shoulders,20.0,20,,,,""
2020-05-09,Lateral Dumbbell Raise,Shoulders,20.0,13,,,,""
2020-05-09,Dumbbell Rear Side Lateral,Shoulders,20.0,17,,,,""
2020-05-09,Lateral Dumbbell Raise,Shoulders,20.0,10,,,,""
2020-05-09,Dumbbell Rear Side Lateral,Shoulders,12.0,28,,,,""
2020-05-09,Lateral Dumbbell Raise,Shoulders,12.0,20,,,,""
2020-05-09,V-Bar Push Down,Triceps,20.0,22,,,,""
2020-05-09,V-Bar Push Down,Triceps,25.0,16,,,,""
2020-05-09,V-Bar Push Down,Triceps,30.0,10,,,,""
2020-05-09,Rope Curl,Biceps,15.0,30,,,,""
2020-05-09,Rope Curl,Biceps,20.0,15,,,,""
2020-05-09,Rope Curl,Biceps,25.0,15,,,,""
2020-05-09,Cable Face Pull,Shoulders,10.0,30,,,,""
2020-05-09,Cable Face Pull,Shoulders,15.0,20,,,,""
2020-05-09,Cable Face Pull,Shoulders,20.0,18,,,,""
2020-05-09,2min Leg Press,Legs,91.0,70,,,,""
2020-05-09,Captain Chair Leg Raises,Abs,0.0,20,,,,""
2020-05-09,Captain Chair Leg Raises,Abs,0.0,22,,,,""
2020-05-09,Captain Chair Leg Raises,Abs,0.0,20,,,,""
2020-05-09,Captain Chair Leg Raises,Abs,0.0,22,,,,""
2020-05-09,Captain Chair Leg Raises,Abs,0.0,20,,,,""
2020-05-10,Flat Barbell Bench Press,Chest,20.0,20,,,,""
2020-05-10,Flat Barbell Bench Press,Chest,50.0,20,,,,""
2020-05-10,Flat Barbell Bench Press,Chest,60.0,15,,,,""
2020-05-10,Flat Barbell Bench Press,Chest,70.0,9,,,,""
2020-05-10,Flat Barbell Bench Press,Chest,75.0,6,,,,""
2020-05-10,Flat Barbell Bench Press,Chest,80.0,6,,,,""
2020-05-10,Chin Up,Back,0.0,8,,,,""
2020-05-10,Chin Up,Back,10.0,4,,,,""
2020-05-10,Barbell Row,Back,20.0,20,,,,""
2020-05-10,Barbell Row,Back,20.0,25,,,,""
2020-05-10,Chin Up,Back,10.0,4,,,,""
2020-05-10,Barbell Row,Back,20.0,30,,,,""
2020-05-10,Chin Up,Back,0.0,6,,,,""
2020-05-10,Chin Up,Back,0.0,10,,,,""
2020-05-10,Incline Barbell Bench Press,Chest,50.0,17,,,,""
2020-05-10,Incline Barbell Bench Press,Chest,60.0,8,,,,""
2020-05-10,Incline Barbell Bench Press,Chest,65.0,6,,,,""
2020-05-10,Incline Barbell Bench Press,Chest,65.0,8,,,,""
2020-05-10,Low Row Machine Wide Grip,Back,45.0,16,,,,""
2020-05-10,Low Row Machine Wide Grip,Back,50.0,14,,,,""
2020-05-10,Low Row Machine Wide Grip,Back,55.0,11,,,,""
2020-05-10,Cable Crossover,Chest,30.0,15,,,,""
2020-05-10,Cable Crossover,Chest,25.0,16,,,,""
2020-05-10,Cable Crossover,Chest,20.0,18,,,,""
2020-05-10,Lat Pull Down Narrow Handle,Back,40.0,15,,,,""
2020-05-10,Lat Pull Down Narrow Handle,Back,45.0,15,,,,""
2020-05-10,Lat Pull Down Narrow Handle,Back,50.0,12,,,,""
2020-05-10,Balance Ball Crunches,Abs,0.0,30,,,,""
2020-05-10,Balance Ball Crunches,Abs,0.0,30,,,,""
2020-05-10,Balance Ball Crunches,Abs,0.0,30,,,,""
2020-05-10,Balance Ball Crunches,Abs,0.0,30,,,,""
2020-05-10,Balance Ball Crunches,Abs,0.0,30,,,,""
2020-05-11,Barbell Squat,Legs,20.0,17,,,,""
2020-05-11,Barbell Squat,Legs,60.0,15,,,,""
2020-05-11,Barbell Squat,Legs,80.0,15,,,,""
2020-05-11,Barbell Squat,Legs,100.0,10,,,,""
2020-05-11,Angled Press Wide Stance,Legs,100.0,25,,,,""
2020-05-11,Angled Press Wide Stance,Legs,130.0,25,,,,""
2020-05-11,Angled Press Wide Stance,Legs,150.0,20,,,,""
2020-05-11,Angled Press Wide Stance,Legs,150.0,22,,,,""
2020-05-11,Angled Press Wide Stance,Legs,150.0,25,,,,""
2020-05-11,Angled Press Wide Stance,Legs,130.0,30,,,,""
2020-05-11,Angled Press Wide Stance,Legs,100.0,35,,,,""
2020-05-11,Lying Leg Curl Machine,Legs,90.0,8,,,,""
2020-05-11,Lying Leg Curl Machine,Legs,80.0,10,,,,""
2020-05-11,Lying Leg Curl Machine,Legs,85.0,14,,,,""
2020-05-11,Lying Leg Curl Machine,Legs,80.0,10,,,,""
2020-05-11,Lying Leg Curl Machine,Legs,70.0,16,,,,""
2020-05-11,Lying Leg Curl Machine,Legs,60.0,20,,,,""
2020-05-11,Lying Leg Curl Machine,Legs,50.0,30,,,,""
2020-05-11,Leg Extension Machine,Legs,23.0,20,,,,""
2020-05-11,Leg Extension Machine,Legs,41.0,15,,,,""
2020-05-11,Leg Extension Machine,Legs,50.0,15,,,,""
2020-05-11,Leg Extension Machine,Legs,55.0,15,,,,""
2020-05-11,Leg Extension Machine,Legs,59.0,12,,,,""
2020-05-11,Leg Extension Machine,Legs,64.0,12,,,,""
2020-05-11,One Leg Dumbbell Romanian Deadlift,Legs,26.0,12,,,,""
2020-05-11,One Leg Dumbbell Romanian Deadlift,Legs,26.0,15,,,,""
2020-05-11,One Leg Dumbbell Romanian Deadlift,Legs,22.0,20,,,,""
2020-05-11,One Leg Dumbbell Romanian Deadlift,Legs,22.0,15,,,,""
2020-05-11,One Leg Dumbbell Romanian Deadlift,Legs,20.0,25,,,,""
2020-05-13,Barbell Curl,Biceps,17.5,25,,,,""
2020-05-13,Close Grip Barbell Bench Press,Triceps,20.0,30,,,,""
2020-05-13,EZ-Bar Curl,Biceps,30.0,15,,,,""
2020-05-13,Close Grip Barbell Bench Press,Triceps,60.0,15,,,,""
2020-05-13,EZ-Bar Curl,Biceps,35.0,10,,,,""
2020-05-13,Close Grip Barbell Bench Press,Triceps,65.0,12,,,,""
2020-05-13,EZ-Bar Curl,Biceps,40.0,6,,,,""
2020-05-13,Close Grip Barbell Bench Press,Triceps,70.0,8,,,,""
2020-05-13,EZ-Bar Curl,Biceps,30.0,18,,,,""
2020-05-13,Close Grip Barbell Bench Press,Triceps,60.0,13,,,,""
2020-05-13,EZ-Bar Curl,Biceps,20.0,25,,,,""
2020-05-13,Close Grip Barbell Bench Press,Triceps,50.0,18,,,,""
2020-05-13,Seated Incline Dumbbell Curl,Biceps,24.0,12,,,,""
2020-05-13,Seated Incline Dumbbell Curl,Biceps,28.0,10,,,,""
2020-05-13,Seated Incline Dumbbell Curl,Biceps,32.0,6,,,,""
2020-05-13,Seated Incline Dumbbell Curl,Biceps,20.0,16,,,,""
2020-05-13,Lateral Dumbbell Raise,Shoulders,20.0,18,,,,""
2020-05-13,Lateral Dumbbell Raise,Shoulders,16.0,20,,,,""
2020-05-13,Lateral Dumbbell Raise,Shoulders,12.0,24,,,,""
2020-05-13,Cable Overhead Triceps Extension,Triceps,20.0,25,,,,""
2020-05-13,Cable Overhead Triceps Extension,Triceps,30.0,10,,,,""
2020-05-13,Cable Overhead Triceps Extension,Triceps,25.0,15,,,,""
2020-05-13,Cable Overhead Triceps Extension,Triceps,15.0,30,,,,""
2020-05-13,Dumbbell Front Raise,Shoulders,12.0,20,,,,""
2020-05-13,Dumbbell Front Raise,Shoulders,16.0,15,,,,""
2020-05-13,Dumbbell Front Raise,Shoulders,20.0,10,,,,""
2020-05-13,Captain Chair Leg Raises,Abs,0.0,25,,,,""
2020-05-13,Dips,Chest,0.0,15,,,,""
2020-05-13,Captain Chair Leg Raises,Abs,0.0,20,,,,""
2020-05-13,Dips,Chest,0.0,10,,,,""
2020-05-13,Dips,Chest,0.0,12,,,,""
2020-05-13,Captain Chair Leg Raises,Abs,0.0,25,,,,""
2020-05-13,Captain Chair Leg Raises,Abs,0.0,20,,,,""
2020-05-13,Dips,Chest,0.0,10,,,,""
2020-05-14,Walking,Cardio,,,4.0,km,0:52:00,""
2020-05-14,Chest Press Machine,Chest,23.0,25,,,,""
2020-05-14,Chest Press Machine,Chest,27.0,15,,,,""
2020-05-14,Chest Press Machine,Chest,32.0,18,,,,""
2020-05-14,Seated Machine Fly,Chest,30.0,30,,,,""
2020-05-14,Seated Machine Fly,Chest,40.0,20,,,,""
2020-05-14,Seated Machine Fly,Chest,45.0,15,,,,""
2020-05-14,Lateral Pull down Machine,Back,72.0,8,,,,""
2020-05-14,Lateral Pull down Machine,Back,82.0,10,,,,""
2020-05-14,Lateral Pull down Machine,Back,100.0,14,,,,""
2020-05-16,Tabata 5 Sets 5 Min,Chest,12.0,150,,,,""
2020-05-16,Tabata 5min Biz,Biceps,8.0,200,,,,""
2020-05-16,Tabata 5min Triz,Triceps,12.0,200,,,,""
2020-05-16,Balance Ball Crunches,Abs,0.0,50,,,,""
2020-05-16,Balance Ball Crunches,Abs,0.0,50,,,,""
2020-05-16,Balance Ball Crunches,Abs,0.0,30,,,,""
2020-05-16,Balance Ball Crunches,Abs,0.0,30,,,,""
2020-05-16,Balance Ball Crunches,Abs,0.0,20,,,,""
2020-05-16,Balance Ball Crunches,Abs,0.0,20,,,,""
2020-05-16,Elliptical Trainer,Cardio,,,2.0,km,0:10:00,""
2020-05-16,Cycling,Cardio,,,10.0,km,0:25:00,""
2020-05-16,Leg Press,Legs,27.0,50,,,,""
2020-05-16,Leg Press,Legs,27.0,60,,,,""
2020-05-18,HIIT Bike,Cardio,,,,,0:28:00,""
2020-05-18,Chest Press Machine,Chest,14.0,25,,,,""
2020-05-18,Chest Press Machine,Chest,27.0,20,,,,""
2020-05-18,Chest Press Machine,Chest,36.0,15,,,,""
2020-05-18,Chest Press Machine,Chest,41.0,15,,,,""
2020-05-18,Chest Press Machine,Chest,46.0,12,,,,""
2020-05-18,Lateral Pull down Machine,Back,54.0,12,,,,""
2020-05-18,Lateral Pull down Machine,Back,82.0,12,,,,""
2020-05-18,Lateral Pull down Machine,Back,110.0,10,,,,""
2020-05-18,Lateral Pull down Machine,Back,146.0,10,,,,""
2020-05-18,Lateral Pull down Machine,Back,154.0,8,,,,""
2020-05-18,Lateral Pull down Machine,Back,82.0,8,,,,""
2020-05-18,Triceps Machine,Triceps,32.0,25,,,,""
2020-05-18,Triceps Machine,Triceps,46.0,19,,,,""
2020-05-18,Triceps Machine,Triceps,55.0,20,,,,""
2020-05-18,Triceps Machine,Triceps,64.0,20,,,,""
2020-05-18,Seated Machine Curl,Biceps,41.0,15,,,,""
2020-05-18,Seated Machine Curl,Biceps,46.0,12,,,,""
2020-05-18,Seated Machine Curl,Biceps,50.0,12,,,,""
2020-05-18,Seated Machine Curl,Biceps,55.0,10,,,,""
2020-05-18,Seated Machine Curl,Biceps,46.0,10,,,,""
2020-05-18,Sumo Squat,Legs,22.0,15,,,,""
2020-05-18,Sumo Squat,Legs,30.0,15,,,,""
2020-05-18,Sumo Squat,Legs,32.0,15,,,,""
2020-05-18,Dumbell Romanian Deadlift,Legs,16.0,15,,,,""
2020-05-18,Dumbell Romanian Deadlift,Legs,16.0,18,,,,""
2020-05-18,Dumbell Romanian Deadlift,Legs,14.0,20,,,,""
2020-05-18,Dumbell Romanian Deadlift,Legs,12.0,20,,,,""
2020-05-18,Balance Ball Crunches,Abs,0.0,30,,,,""
2020-05-18,Balance Ball Crunches,Abs,0.0,30,,,,""
2020-05-18,Balance Ball Crunches,Abs,0.0,30,,,,""
2020-05-18,Balance Ball Crunches,Abs,0.0,30,,,,""
2020-05-18,Balance Ball Crunches,Abs,0.0,30,,,,""
2020-05-20,Flat Barbell Bench Press,Chest,20.0,30,,,,""
2020-05-20,Flat Barbell Bench Press,Chest,50.0,16,,,,""
2020-05-20,Chin Up,Back,0.0,6,,,,""
2020-05-20,Chin Up,Back,0.0,6,,,,""
2020-05-20,Flat Barbell Bench Press,Chest,60.0,11,,,,""
2020-05-20,Chin Up,Back,0.0,6,,,,""
2020-05-20,Flat Barbell Bench Press,Chest,70.0,8,,,,""
2020-05-20,Chin Up,Back,0.0,7,,,,""
2020-05-20,Flat Barbell Bench Press,Chest,75.0,6,,,,""
2020-05-20,Chin Up,Back,0.0,6,,,,""
2020-05-20,Flat Barbell Bench Press,Chest,70.0,8,,,,""
2020-05-20,Chin Up,Back,0.0,8,,,,""
2020-05-20,Flat Barbell Bench Press,Chest,60.0,14,,,,""
2020-05-20,Flat Barbell Bench Press,Chest,50.0,20,,,,""
2020-05-20,Chin Up,Back,0.0,8,,,,""
2020-05-20,Incline Barbell Bench Press,Chest,50.0,10,,,,""
2020-05-20,Incline Barbell Bench Press,Chest,60.0,6,,,,""
2020-05-20,Incline Barbell Bench Press,Chest,60.0,8,,,,""
2020-05-20,Incline Barbell Bench Press,Chest,60.0,6,,,,""
2020-05-20,Lat Pull Down Narrow Handle,Back,50.0,15,,,,""
2020-05-20,Lat Pull Down Narrow Handle,Back,55.0,12,,,,""
2020-05-20,Lat Pull Down Narrow Handle,Back,57.5,12,,,,""
2020-05-20,Lat Pull Down Narrow Handle,Back,60.0,10,,,,""
2020-05-20,Crunch Leg Extension,Abs,0.0,25,,,,""
2020-05-20,Crunch Leg Extension,Abs,0.0,20,,,,""
2020-05-20,Crunch Leg Extension,Abs,0.0,20,,,,""
2020-05-20,Crunch Leg Extension,Abs,0.0,20,,,,""
2020-05-20,Crunch Leg Extension,Abs,0.0,20,,,,""
2020-05-21,HIIT Bike,Cardio,,,,,0:14:00,""
2020-05-21,Barbell Squat,Legs,20.0,15,,,,""
2020-05-21,Barbell Squat,Legs,40.0,12,,,,""
2020-05-21,Barbell Squat,Legs,60.0,10,,,,""
2020-05-21,Barbell Squat,Legs,70.0,8,,,,""
2020-05-21,Barbell Squat,Legs,50.0,15,,,,""
2020-05-21,Angled Press Wide Stance,Legs,40.0,21,,,,""
2020-05-21,Angled Press Narrow Stance,Legs,40.0,16,,,,""
2020-05-21,Angled Press Wide Stance,Legs,80.0,20,,,,""
2020-05-21,Angled Press Narrow Stance,Legs,80.0,18,,,,""
2020-05-21,Angled Press Wide Stance,Legs,120.0,15,,,,""
2020-05-21,Angled Press Narrow Stance,Legs,120.0,15,,,,""
2020-05-21,One Leg Dumbbell Romanian Deadlift,Legs,30.0,3,,,,""
2020-05-21,One Leg Dumbbell Romanian Deadlift,Legs,24.0,10,,,,""
2020-05-21,One Leg Dumbbell Romanian Deadlift,Legs,24.0,12,,,,""
2020-05-21,One Leg Dumbbell Romanian Deadlift,Legs,22.0,15,,,,""
2020-05-21,One Leg Dumbbell Romanian Deadlift,Legs,20.0,20,,,,""
2020-05-21,Balance Ball Crunches,Abs,0.0,30,,,,""
2020-05-21,Balance Ball Crunches,Abs,0.0,30,,,,""
2020-05-21,Balance Ball Crunches,Abs,0.0,30,,,,""
2020-05-21,Balance Ball Crunches,Abs,0.0,30,,,,""
2020-05-22,HIIT Bike,Cardio,,,,,0:22:00,""
2020-05-23,Cycling,Cardio,,,6.0,km,0:12:20,""
2020-05-23,Barbell Curl,Biceps,15.0,20,,,,""
2020-05-23,Barbell Curl,Biceps,20.0,21,,,,""
2020-05-23,Barbell Curl,Biceps,25.0,15,,,,""
2020-05-23,Barbell Curl,Biceps,25.0,12,,,,""
2020-05-23,Barbell Curl,Biceps,30.0,10,,,,""
2020-05-23,Barbell Curl,Biceps,30.0,8,,,,""
2020-05-23,Dumbbell Overhead Triceps Extension,Triceps,20.0,16,,,,""
2020-05-23,Dumbbell Overhead Triceps Extension,Triceps,24.0,15,,,,""
2020-05-23,Dumbbell Overhead Triceps Extension,Triceps,28.0,14,,,,""
2020-05-23,Dumbbell Overhead Triceps Extension,Triceps,32.0,12,,,,""
2020-05-23,Dumbbell Overhead Triceps Extension,Triceps,32.0,8,,,,""
2020-05-23,Dumbbell Overhead Triceps Extension,Triceps,36.0,7,,,,""
2020-05-23,Seated Dumbbell Curls,Biceps,12.0,14,,,,""
2020-05-23,Seated Dumbbell Curls,Biceps,14.0,10,,,,""
2020-05-23,Seated Dumbbell Curls,Biceps,16.0,10,,,,""
2020-05-23,Rope Push Down,Triceps,20.0,16,,,,""
2020-05-23,Rope Push Down,Triceps,25.0,15,,,,""
2020-05-23,Rope Push Down,Triceps,30.0,9,,,,""
2020-05-23,Lateral Dumbbell Raise,Shoulders,12.0,20,,,,""
2020-05-23,Rear Delt Dumbbell Raise,Shoulders,12.0,20,,,,""
2020-05-23,Lateral Dumbbell Raise,Shoulders,16.0,15,,,,""
2020-05-23,Rear Delt Dumbbell Raise,Shoulders,16.0,15,,,,""
2020-05-23,Lateral Dumbbell Raise,Shoulders,20.0,10,,,,""
2020-05-23,Rear Delt Dumbbell Raise,Shoulders,20.0,12,,,,""
2020-05-23,Captain Chair Leg Raises,Abs,0.0,15,,,,""
2020-05-23,Captain Chair Leg Raises,Abs,0.0,15,,,,""
2020-05-23,Captain Chair Leg Raises,Abs,0.0,15,,,,""
2020-05-23,Captain Chair Leg Raises,Abs,0.0,15,,,,""
2020-05-23,Captain Chair Leg Raises,Abs,0.0,15,,,,""
2020-05-23,Captain Chair Leg Raises,Abs,0.0,15,,,,""
2020-05-25,HIIT Bike,Cardio,,,,,0:05:30,""
2020-05-25,Flat Barbell Bench Press,Chest,40.0,22,,,,""
2020-05-25,Chin Up,Back,0.0,8,,,,""
2020-05-25,Flat Barbell Bench Press,Chest,50.0,16,,,,""
2020-05-25,Chin Up,Back,0.0,8,,,,""
2020-05-25,Flat Barbell Bench Press,Chest,70.0,8,,,,""
2020-05-25,Chin Up,Back,0.0,8,,,,""
2020-05-25,Chin Up,Back,5.0,6,,,,""
2020-05-25,Flat Barbell Bench Press,Chest,75.0,6,,,,""
2020-05-25,Flat Barbell Bench Press,Chest,75.0,6,,,,""
2020-05-25,Chin Up,Back,10.0,5,,,,""
2020-05-25,Flat Barbell Bench Press,Chest,75.0,6,,,,""
2020-05-25,Chin Up,Back,10.0,4,,,,""
2020-05-25,Incline Dumbbell Bench Press,Chest,44.0,12,,,,""
2020-05-25,Incline Dumbbell Bench Press,Chest,48.0,8,,,,""
2020-05-25,Incline Dumbbell Bench Press,Chest,52.0,7,,,,""
2020-05-25,Low Row Machine Close Grip,Back,45.0,12,,,,""
2020-05-25,Low Row Machine Close Grip,Back,55.0,12,,,,""
2020-05-25,Low Row Machine Close Grip,Back,65.0,11,,,,""
2020-05-25,Crunch,Abs,0.0,25,,,,""
2020-05-25,Crunch,Abs,0.0,25,,,,""
2020-05-25,Crunch,Abs,0.0,20,,,,""
2020-05-25,Crunch,Abs,0.0,20,,,,""
2020-05-25,Crunch,Abs,0.0,20,,,,""
2020-05-25,Crunch,Abs,0.0,20,,,,""
2020-05-26,HIIT Bike,Cardio,,,,,0:05:00,""
2020-05-26,Barbell Squat,Legs,20.0,12,,,,""
2020-05-26,Barbell Squat,Legs,50.0,12,,,,""
2020-05-26,Barbell Squat,Legs,70.0,10,,,,""
2020-05-26,Barbell Squat,Legs,90.0,8,,,,""
2020-05-26,Barbell Squat,Legs,100.0,6,,,,""
2020-05-26,Barbell Squat,Legs,100.0,8,,,,""
2020-05-26,One Leg Dumbbell Romanian Deadlift,Legs,24.0,8,,,,""
2020-05-26,One Leg Dumbbell Romanian Deadlift,Legs,24.0,10,,,,""
2020-05-26,One Leg Dumbbell Romanian Deadlift,Legs,26.0,12,,,,""
2020-05-26,One Leg Dumbbell Romanian Deadlift,Legs,26.0,10,,,,""
2020-05-26,One Leg Dumbbell Romanian Deadlift,Legs,28.0,10,,,,""
2020-05-26,Inverted Smith Machine Leg Press,Legs,10.0,10,,,,""
2020-05-26,Inverted Smith Machine Leg Press,Legs,40.0,16,,,,""
2020-05-26,Inverted Smith Machine Leg Press,Legs,60.0,10,,,,""
2020-05-26,Inverted Smith Machine Leg Press,Legs,60.0,10,,,,""
2020-05-26,Inverted Smith Machine Leg Press,Legs,70.0,12,,,,""
2020-05-26,Leg Extension Machine,Legs,32.0,12,,,,""
2020-05-26,Leg Extension Machine,Legs,41.0,12,,,,""
2020-05-26,Leg Extension Machine,Legs,50.0,12,,,,""
2020-05-26,Leg Extension Machine,Legs,59.0,10,,,,""
2020-05-26,Leg Extension Machine,Legs,68.0,8,,,,""
2020-05-26,Balance Ball Crunches,Abs,0.0,20,,,,""
2020-05-26,Balance Ball Crunches,Abs,0.0,20,,,,""
2020-05-26,Balance Ball Crunches,Abs,0.0,20,,,,""
2020-05-26,Balance Ball Crunches,Abs,0.0,20,,,,""
2020-05-26,Balance Ball Crunches,Abs,0.0,20,,,,""
2020-05-26,Balance Ball Crunches,Abs,0.0,20,,,,""
2020-05-26,Balance Ball Crunches,Abs,0.0,20,,,,""
2020-05-26,Balance Ball Crunches,Abs,0.0,20,,,,""
2020-05-27,HIIT Bike,Cardio,,,,,0:08:30,""
2020-05-27,EZ-Bar Curl,Biceps,10.0,20,,,,""
2020-05-27,EZ-Bar Curl,Biceps,20.0,15,,,,""
2020-05-27,EZ-Bar Curl,Biceps,30.0,10,,,,""
2020-05-27,EZ-Bar Curl,Biceps,30.0,12,,,,""
2020-05-27,EZ-Bar Curl,Biceps,35.0,8,,,,""
2020-05-27,EZ-Bar Curl,Biceps,35.0,8,,,,""
2020-05-27,EZ-Bar Curl,Biceps,30.0,10,,,,""
2020-05-27,EZ-Bar Curl,Biceps,20.0,15,,,,""
2020-05-27,EZ-Bar Curl,Biceps,20.0,20,,,,""
2020-05-27,Dumbbell Skull Crusher,Triceps,24.0,20,,,,""
2020-05-27,Dumbbell Skull Crusher,Triceps,28.0,14,,,,""
2020-05-27,Dumbbell Skull Crusher,Triceps,32.0,12,,,,""
2020-05-27,Dumbbell Skull Crusher,Triceps,36.0,10,,,,""
2020-05-27,Dumbbell Skull Crusher,Triceps,40.0,8,,,,""
2020-05-27,Dumbbell Skull Crusher,Triceps,24.0,15,,,,""
2020-05-27,Dumbbell Skull Crusher,Triceps,20.0,25,,,,""
2020-05-27,Rope Curl,Biceps,15.0,20,,,,""
2020-05-27,Rope Push Down,Triceps,15.0,25,,,,""
2020-05-27,Rope Curl,Biceps,20.0,15,,,,""
2020-05-27,Rope Push Down,Triceps,20.0,16,,,,""
2020-05-27,Rope Curl,Biceps,25.0,12,,,,""
2020-05-27,Rope Push Down,Triceps,25.0,11,,,,""
2020-05-27,Military Press,Shoulders,20.0,20,,,,""
2020-05-27,Military Press,Shoulders,30.0,12,,,,""
2020-05-27,Military Press,Shoulders,40.0,8,,,,""
2020-05-27,Military Press,Shoulders,40.0,7,,,,""
2020-05-27,Military Press,Shoulders,40.0,8,,,,""
2020-05-27,Military Press,Shoulders,30.0,12,,,,""
2020-05-27,Military Press,Shoulders,20.0,15,,,,""
2020-05-27,Cable Face Pull,Shoulders,10.0,20,,,,""
